,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,budget,imdb_score,aspect_ratio,movie_facebook_likes,Continent,title_year_bins,main_genre,English,Other-language,Action,Adventure,Comedy,Drama,Other-gen, Black and White,Color,<=2000,>2000,Africa,America,Asia,Europe,Oceania,Other-continent
4050,Color,134.0,94.0,0.0,557.0,887.0,2000.0,16501785.0,469561,3559,514.0,English,3500000.0,8.2,1.85,21000,Europe,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
4051,Color,53.0,115.0,0.0,360.0,436.0,1000.0,38168022.0,4687,1964,83.0,English,3000000.0,6.6,1.85,290,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4052,Color,264.0,98.0,21.0,189.0,332.0,438.0,84749884.0,82133,1081,359.0,English,3000000.0,5.7,1.85,14000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4053,Color,94.0,91.0,52.0,482.0,588.0,773.0,24788807.0,21245,1965,213.0,English,3000000.0,7.4,2.35,0,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
4054, Black and White,215.0,120.0,909.0,184.0,504.0,909.0,21244913.0,123090,1779,888.0,English,4000000.0,8.0,1.85,4000,Europe,>2000,Other-gen,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
4055,Color,85.0,109.0,611.0,4.0,10.0,878.0,377420.0,2789,900,20.0,Other-language,39961372.69991154,7.3,2.35,0,Asia,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4056,Color,138.0,87.0,28.0,217.0,359.0,426.0,30000000.0,43485,1472,327.0,English,2200000.0,5.4,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4057,Color,55.0,117.0,133.0,249.0,443.0,687.0,20966644.0,29610,1665,94.0,English,3000000.0,7.4,1.66,0,Europe,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
4058,Color,361.0,85.0,65.0,535.0,810.0,942.0,64423650.0,139329,3708,578.0,English,3000000.0,5.7,2.35,31000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4059,Color,411.0,110.0,301.0,412.0,419.0,1000.0,48056940.0,155153,2239,524.0,English,3000000.0,6.8,2.35,58000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4060,Color,24.0,113.0,9.0,12.0,65.0,71.0,19184015.0,1466,159,35.0,English,3000000.0,5.4,1.85,63,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4061,Color,70.0,108.0,174.0,110.0,197.0,253.0,48540926.75837148,33741,649,141.0,English,3000000.0,8.1,1.85,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4062,Color,78.0,95.0,57.0,158.0,162.0,220.0,48540926.75837148,32378,1186,150.0,English,3000000.0,6.1,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4063,Color,35.0,98.0,188.0,693.0,970.0,2000.0,24629916.0,12942,4277,34.0,English,3000000.0,5.1,1.85,902,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4064,Color,39.0,93.0,8.0,49.0,82.0,88.0,48540926.75837148,9066,373,55.0,Other-language,16000000.0,5.6,1.85,38,Asia,<=2000,Action,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4065,Color,158.0,86.0,41.0,155.0,316.0,956.0,19472057.0,25332,1862,307.0,English,3000000.0,5.9,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4066,Color,122.0,161.0,767.0,87.0,119.0,682.0,27200000.0,149444,1035,273.0,English,3000000.0,8.2,2.35,0,Europe,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4067,Color,16.0,100.0,32.0,175.0,232.0,610.0,15369573.0,2580,1441,54.0,English,3000000.0,5.3,1.85,710,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
4068,Color,67.0,120.0,13000.0,416.0,844.0,897.0,48540926.75837148,15293,2811,111.0,English,4490375.0,6.8,1.85,609,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4069, Black and White,183.0,125.0,0.0,180.0,417.0,516.0,48540926.75837148,109335,1328,241.0,English,3000000.0,8.3,2.35,0,America,<=2000,Comedy,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
4070,Color,112.0,91.0,18.0,307.0,805.0,935.0,15935068.0,19331,2899,317.0,English,2500000.0,4.3,1.85,949,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4071,Color,64.0,128.0,13000.0,14.0,16.0,18.0,48540926.75837148,18656,70,137.0,English,6000000.0,6.7,1.85,933,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4072,Color,114.0,100.0,1000.0,220.0,744.0,989.0,11694528.0,7721,2165,72.0,English,3000000.0,7.2,1.85,635,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4073,Color,246.0,84.0,85.0,748.0,884.0,13000.0,229094.0,27650,14696,88.0,English,39961372.69991154,6.9,1.66,0,Europe,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4074,Color,7.0,97.0,78.0,77.0,178.0,685.0,48540926.75837148,1361,1163,16.0,English,3000000.0,6.6,2.1296338821490473,889,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4075,Color,49.0,84.0,23.0,706.0,927.0,1000.0,10017041.0,8265,4815,20.0,English,3000000.0,5.9,1.85,545,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4076,Color,42.0,146.0,174.0,125.0,422.0,556.0,48540926.75837148,7998,1444,81.0,English,3000000.0,7.9,1.66,808,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4077, Black and White,73.0,186.0,176.0,760.0,862.0,877.0,48540926.75837148,44457,3847,176.0,English,3000000.0,8.3,1.75,0,America,<=2000,Drama,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4078,Color,16.0,94.0,9.0,200.0,209.0,927.0,9016377.0,1004,1936,8.0,English,39961372.69991154,5.2,1.85,143,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4080, Black and White,91.0,126.0,393.0,281.0,376.0,862.0,48540926.75837148,21316,2269,162.0,English,3000000.0,7.8,1.37,0,America,<=2000,Action,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4081,Color,37.0,99.0,18.0,233.0,407.0,939.0,7059537.0,8279,2321,101.0,English,3000000.0,3.0,1.85,837,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4082,Color,405.0,109.0,0.0,48.0,63.0,140.0,8114507.0,95362,328,270.0,English,3000000.0,7.9,1.85,62000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4083,Color,29.0,95.0,4.0,152.0,168.0,641.0,7888703.0,8465,1389,65.0,English,3000000.0,3.2,1.85,491,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4084,Color,81.0,97.0,152.0,135.0,174.0,674.0,7282851.0,9502,1395,100.0,English,3000000.0,6.5,1.85,812,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4085,Color,17.0,94.0,78.0,469.0,637.0,912.0,6879730.0,806,3049,23.0,English,39961372.69991154,6.9,2.1296338821490473,187,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4086,Color,75.0,90.0,15.0,453.0,625.0,953.0,5844929.0,6000,2510,109.0,English,3000000.0,7.0,1.85,595,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4088,Color,91.0,117.0,375.0,31.0,329.0,1000.0,3222857.0,12560,1394,147.0,Other-language,39961372.69991154,7.8,2.35,0,America,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4089,Color,82.0,96.0,70.0,163.0,183.0,883.0,4170647.0,14548,1616,161.0,English,1900000.0,6.9,1.85,1000,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
4090,Color,48.0,82.0,0.0,51.0,324.0,472.0,4142507.0,3665,858,81.0,English,3000000.0,4.4,1.85,131,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4091,Color,33.0,109.0,300.0,200.0,257.0,729.0,4109095.0,8239,1292,92.0,English,3000000.0,6.0,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4092,Color,133.0,90.0,132.0,547.0,864.0,1000.0,4033268.0,9808,3692,53.0,English,39961372.69991154,6.6,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4093,Color,104.0,89.0,21.0,124.0,177.0,240.0,48540926.75837148,128334,1011,349.0,English,3000000.0,7.8,1.33,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4094,Color,22.0,98.0,16.0,222.0,233.0,687.0,3902679.0,3943,1806,49.0,English,3000000.0,5.3,1.66,217,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4095,Color,30.0,95.0,45.0,267.0,341.0,578.0,3559990.0,8005,1363,49.0,English,3000000.0,5.3,1.85,417,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4096,Color,112.0,94.0,0.0,180.0,350.0,820.0,48540926.75837148,37594,1618,181.0,English,3000000.0,8.0,1.85,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4097,Color,79.0,104.0,11.0,194.0,813.0,11000.0,3287435.0,8603,12250,115.0,English,4500000.0,7.1,1.85,430,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4098,Color,49.0,87.0,18.0,844.0,2000.0,3000.0,3071947.0,18711,9555,183.0,English,3500000.0,5.4,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4099,Color,42.0,108.0,232.0,353.0,721.0,10000.0,2961991.0,15885,11459,78.0,English,3300000.0,6.9,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4100, Black and White,345.0,86.0,387.0,270.0,481.0,962.0,4063238.0,43982,2260,139.0,English,39961372.69991154,7.4,1.85,11000,America,>2000,Comedy,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
4101,Color,152.0,94.0,151.0,29.0,64.0,113.0,2912363.0,25063,278,177.0,Other-language,3000000.0,7.3,2.35,0,Europe,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4102,Color,148.0,134.0,377.0,812.0,11000.0,22000.0,3000000.0,55329,36859,499.0,English,3000000.0,7.8,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4103,Color,23.0,89.0,269.0,24.0,26.0,489.0,2223990.0,761,539,14.0,English,3000000.0,6.6,1.85,26,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4104,Color,254.0,102.0,0.0,387.0,3000.0,40000.0,1821983.0,31089,43810,261.0,English,3000000.0,5.4,2.35,20000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4105,Color,305.0,120.0,0.0,38.0,78.0,717.0,2181290.0,356181,852,809.0,Other-language,3000000.0,8.4,2.35,43000,Asia,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4106,Color,19.0,110.0,13.0,221.0,399.0,439.0,2848578.0,3942,1567,65.0,English,3500000.0,6.3,1.78,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4107,Color,272.0,86.0,59.0,104.0,324.0,694.0,703002.0,37495,1249,230.0,English,3000000.0,6.1,2.35,37000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4108,Color,5.0,101.0,0.0,165.0,327.0,574.0,3105269.0,368,1335,8.0,English,3000000.0,5.0,2.1296338821490473,174,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4109,Color,65.0,102.0,9.0,221.0,281.0,904.0,48540926.75837148,22246,1663,196.0,English,3000000.0,6.9,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4111,Color,248.0,123.0,121.0,168.0,260.0,13000.0,373060.0,47385,13636,112.0,English,39961372.69991154,7.3,1.33,0,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4112,Color,152.0,99.0,89.0,322.0,476.0,962.0,1007535.0,7625,2452,54.0,English,39961372.69991154,5.7,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4114,Color,156.0,87.0,21.0,416.0,3000.0,4000.0,418268.0,37156,8353,129.0,English,3000000.0,5.3,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4116,Color,1.0,120.0,40.0,249.0,750.0,912.0,48540926.75837148,758,2330,27.0,English,39961372.69991154,5.0,2.1296338821490473,47,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4117,Color,82.0,93.0,78.0,197.0,317.0,536.0,200803.0,7988,1467,71.0,English,3000000.0,5.3,1.78,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4118,Color,175.0,111.0,81.0,81.0,571.0,3000.0,33631221.0,48562,3784,145.0,English,25000000.0,6.0,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4120,Color,40.0,98.0,7.0,17.0,38.0,289.0,95016.0,11074,362,56.0,Other-language,2700000.0,7.4,1.85,442,Europe,>2000,Comedy,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
4121,Color,8.0,100.0,27.0,847.0,902.0,1000.0,73678.0,266,4374,8.0,English,3000000.0,5.9,2.1296338821490473,348,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4122,Color,63.0,88.0,26.0,236.0,298.0,487.0,143000.0,4122,1495,48.0,English,5000000.0,4.1,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4123,Color,20.0,97.0,700.0,56.0,325.0,599.0,39852.0,1238,1030,25.0,English,3000000.0,6.7,1.85,117,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4124,Color,174.0,122.0,87.0,605.0,683.0,2000.0,22000.0,30511,4920,226.0,English,3000000.0,5.8,2.35,0,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4125,Color,90.0,86.0,0.0,77.0,122.0,767.0,128937.0,2437,975,31.0,English,39961372.69991154,6.2,1.85,580,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4126,Color,58.0,83.0,8.0,617.0,634.0,798.0,48540926.75837148,7358,4756,39.0,English,3000000.0,5.3,2.1296338821490473,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4127,Color,14.0,80.0,0.0,19.0,27.0,231.0,48540926.75837148,1257,313,24.0,English,3000000.0,3.3,1.78,48,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4128,Color,451.0,108.0,13000.0,11000.0,25000.0,40000.0,334185206.0,306336,79957,736.0,English,200000000.0,6.5,1.85,24000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
4129,Color,143.03981120459676,90.0,66.0,452.0,975.0,1000.0,48540926.75837148,62,3882,1.0,English,3000000.0,6.2,1.85,54,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4130,Color,21.0,96.0,15.0,357.0,396.0,433.0,5005.0,2280,1929,14.0,English,3000000.0,5.9,2.1296338821490473,448,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4131,Color,9.0,85.0,74.0,47.0,124.0,652.0,48540926.75837148,1370,844,9.0,English,3000000.0,5.5,2.35,433,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4132,Color,98.0,83.0,136.0,975.0,1000.0,3000.0,48540926.75837148,16987,7191,85.0,English,39961372.69991154,5.5,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4133,Color,29.0,80.0,19.0,73.0,302.0,319.0,48540926.75837148,2978,845,13.0,English,3000000.0,2.6,1.85,2000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4134,Color,23.0,90.0,2000.0,454.0,606.0,2000.0,48540926.75837148,13599,3666,30.0,English,3000000.0,5.8,1.85,6000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4135,Color,87.0,92.0,128.0,480.0,754.0,756.0,48540926.75837148,13640,2715,128.0,English,3000000.0,7.4,2.35,3000,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4136,Color,2.0,100.0,3.0,382.0,810.0,1000.0,48540926.75837148,118,2890,1.0,Other-language,3000000.0,5.1,2.1296338821490473,32,Europe,>2000,Comedy,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
4137,Color,17.0,88.0,8.0,471.0,715.0,2000.0,48540926.75837148,704,4469,9.0,English,800000.0,5.2,2.35,406,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4139,Color,6.0,82.0,9.0,648.0,779.0,904.0,48540926.75837148,520,4092,8.0,English,3000000.0,3.9,2.1296338821490473,398,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4140,Color,9.0,97.0,96.0,37.0,39.0,201.0,48540926.75837148,240,277,9.0,English,3000000.0,6.2,1.85,37,Europe,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4141,Color,343.0,105.0,0.0,502.0,520.0,2000.0,201148159.0,103749,4671,323.0,English,95000000.0,7.0,2.35,56000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4142,Color,11.0,94.0,0.0,356.0,602.0,854.0,48540926.75837148,706,1989,14.0,English,3000000.0,6.2,1.78,229,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4143,Color,34.0,95.0,7.0,463.0,536.0,2000.0,48540926.75837148,3443,3648,20.0,English,39961372.69991154,5.9,1.85,480,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4144,Color,71.0,113.0,179.0,11.0,14.0,119.0,5595428.0,28951,167,257.0,Other-language,2900000.0,8.0,2.35,0,America,<=2000,Drama,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4145,Color,21.0,136.0,964.0,248.0,416.0,931.0,48540926.75837148,4313,2167,40.0,English,2900000.0,7.3,2.35,612,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4146,Color,28.0,80.0,81.0,214.0,277.0,640.0,48540926.75837148,2425,1517,31.0,English,3000000.0,4.9,2.1296338821490473,968,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4147,Color,35.0,105.0,39.0,183.0,225.0,267.0,3123749.0,746,1231,27.0,English,1500000.0,6.5,1.85,88,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4148,Color,30.0,90.0,35.0,21.0,158.0,216.0,48540926.75837148,2157,423,15.0,English,3000000.0,4.3,2.1296338821490473,421,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4149,Color,73.0,93.0,4.0,394.0,412.0,875.0,100675.0,5695,2305,23.0,English,3000000.0,6.4,2.1296338821490473,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4150,Color,154.0,107.0,503.0,108.0,139.0,264.0,48540926.75837148,80961,673,310.0,English,2800000.0,7.6,2.35,7000,Europe,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
4151,Color,251.0,89.0,192.0,142.0,236.0,447.0,3645438.0,55040,923,539.0,Other-language,2200000.0,6.8,2.35,0,Europe,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4152,Color,57.0,90.0,18.0,39.0,96.0,130.0,48540926.75837148,4173,362,32.0,English,39961372.69991154,6.1,1.85,0,Oceania,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4153,Color,14.0,89.0,6.0,29.0,234.0,679.0,48540926.75837148,859,964,17.0,English,3000000.0,4.0,2.35,369,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4154,Color,159.0,116.0,153.0,165.0,247.0,275.0,22201636.0,33567,727,206.0,English,8000000.0,7.4,1.85,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4155, Black and White,181.0,120.0,0.0,102.0,103.0,105.0,25000000.0,175196,527,350.0,English,2883848.0,8.3,1.66,10000,America,<=2000,Comedy,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
4156,Color,110.0,88.0,152.0,181.0,448.0,935.0,19170001.0,21359,1855,270.0,English,2800000.0,5.3,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4157, Black and White,213.0,102.0,149.0,357.0,421.0,695.0,22202612.0,291875,2509,533.0,English,2800000.0,8.1,1.37,14000,America,<=2000,Adventure,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4158, Black and White,129.0,106.0,0.0,481.0,595.0,1000.0,86300000.0,112671,2703,315.0,English,2800000.0,8.0,1.85,14000,America,<=2000,Comedy,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
4159,Color,280.0,95.0,0.0,192.0,529.0,569.0,952620.0,40800,1797,332.0,English,2000000.0,5.7,1.85,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4160,Color,15.0,144.0,124.0,327.0,426.0,464.0,48540926.75837148,27569,1761,106.0,Other-language,120000000.0,8.2,2.35,349,Asia,>2000,Comedy,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
4161,Color,61.0,113.0,9.0,42.0,222.0,402.0,9054736.0,5744,787,57.0,English,2700000.0,7.1,1.66,381,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4162,Color,33.0,118.0,19.0,48.0,81.0,481.0,48540926.75837148,8856,681,90.0,English,2700000.0,7.4,1.85,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
4163,Color,1.0,141.0,2.0,32.0,85.0,258.0,48540926.75837148,745,434,8.0,Other-language,3000000.0,6.6,2.1296338821490473,50,America,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4164,Color,2.0,90.0,0.0,13.0,33.0,122.0,48540926.75837148,1828,197,6.0,Other-language,39961372.69991154,5.7,1.85,77,Europe,>2000,Action,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4165,Color,27.0,109.0,673.0,359.0,370.0,756.0,48540926.75837148,5786,1949,65.0,English,2686585.0,6.9,1.85,573,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
4166,Color,19.0,95.0,53.0,2.0,3.0,20.0,48540926.75837148,1470,25,5.0,Other-language,2650000.0,7.0,1.85,121,Europe,<=2000,Comedy,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
4167, Black and White,9.0,122.0,149.0,315.0,675.0,760.0,48540926.75837148,1553,2555,27.0,English,2627000.0,7.0,1.37,116,America,<=2000,Drama,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4168,Color,121.0,93.0,0.0,628.0,1000.0,1000.0,119500000.0,95294,4701,363.0,English,2600000.0,7.8,2.35,12000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4169,Color,166.0,97.0,17.0,74.0,84.0,158.0,32600000.0,29488,467,326.0,English,1800000.0,5.9,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4170, Black and White,269.0,82.0,84.0,46.0,64.0,88.0,3826455.0,34643,205,123.0,Other-language,39961372.69991154,7.4,1.33,17000,Europe,>2000,Drama,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4171,Color,29.0,140.0,133.0,239.0,249.0,443.0,3130592.0,10755,1269,69.0,English,2600000.0,7.8,1.66,963,Europe,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
4172,Color,20.0,86.0,3.0,327.0,549.0,833.0,475000.0,6930,2753,53.0,English,2800000.0,6.0,2.1296338821490473,323,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4173,Color,107.0,109.0,7.0,1000.0,9000.0,40000.0,10654581.0,45500,52621,260.0,English,34000000.0,5.3,1.85,1000,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4174,Color,74.0,105.0,147.0,28.0,52.0,52.0,2276368.0,3849,179,37.0,English,39961372.69991154,7.9,2.1296338821490473,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4175,Color,173.0,66.0,76.0,36.0,76.0,123.0,38108.0,40878,239,124.0,Other-language,2600000.0,7.2,1.85,0,Europe,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4176,Color,5.0,99.0,0.0,4.0,4.0,11.0,48540926.75837148,1418,19,4.0,Other-language,15000000.0,7.4,2.35,30,Asia,>2000,Action,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4177,Color,66.0,100.0,6.0,209.0,272.0,331.0,48540926.75837148,5012,1082,47.0,English,2600000.0,5.3,1.85,254,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4178,Color,169.0,103.0,134.0,390.0,786.0,804.0,48540926.75837148,150020,2510,568.0,English,2540800.0,8.3,1.37,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4179,Color,13.0,97.0,65.0,0.0,2.0,65.0,48540926.75837148,6429,67,25.0,English,2500000.0,7.6,2.1296338821490473,10000,Oceania,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
