,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes
3588,Color,Jerome Robbins,120.0,152.0,34.0,249.0,271.0,804.0,43650000.0,Crime|Drama|Musical|Romance|Thriller,71919,1802,316.0,English,USA,Unrated,6000000.0,1961.0,7.6,2.2,0
3589,Color,Harold Ramis,71.0,98.0,11000.0,484.0,573.0,13000.0,39800000.0,Comedy|Sport,81599,14921,250.0,English,USA,R,6000000.0,1980.0,7.4,1.85,0
3590,Color,Gary Hardwick,52.0,106.0,10.0,578.0,685.0,3000.0,27457409.0,Comedy|Drama,3198,6419,43.0,English,USA,R,6000000.0,2001.0,6.3,1.85,478
3591,Color,Rick Famuyiwa,18.0,106.0,44.0,328.0,405.0,865.0,25047631.0,Comedy|Drama|Romance,6585,2724,50.0,English,USA,R,6000000.0,1999.0,6.9,1.85,990
3592,Color,Bryan Singer,162.0,106.0,0.0,574.0,979.0,18000.0,23272306.0,Crime|Drama|Mystery|Thriller,740918,20821,1182.0,English,USA,R,6000000.0,1995.0,8.6,2.35,28000
3593, Black and White,Stephen Hopkins,88.0,89.0,81.0,92.0,101.0,321.0,22168359.0,Fantasy|Horror|Romance|Thriller,29659,584,227.0,English,USA,X,8000000.0,1989.0,5.1,1.85,1000
3594,Color,Walt Becker,96.0,94.0,12.0,583.0,876.0,16000.0,21005329.0,Comedy|Romance,89128,19341,258.0,English,Germany,R,6000000.0,2002.0,6.4,1.85,0
3595,Color,Darren Aronofsky,391.0,109.0,0.0,120.0,245.0,1000.0,26236603.0,Drama|Sport,251349,1582,547.0,English,USA,R,6000000.0,2008.0,7.9,2.35,10000
3596,Color,King Vidor,32.0,144.0,54.0,332.0,436.0,469.0,20400000.0,Drama|Romance|Western,6304,2037,87.0,English,USA,Unrated,8000000.0,1946.0,6.9,1.37,403
3597,Color,Christopher Guest,119.0,90.0,378.0,658.0,925.0,957.0,18621249.0,Comedy,45859,4611,340.0,English,USA,PG-13,6000000.0,2000.0,7.5,1.85,0
3598,Color,John Carpenter,201.0,106.0,0.0,381.0,602.0,742.0,25244700.0,Action|Sci-Fi,91017,2270,284.0,English,UK,R,6000000.0,1981.0,7.2,2.35,0
3599,Color,Spike Lee,22.0,121.0,0.0,182.0,282.0,413.0,14545844.0,Comedy|Drama|Musical,4756,1284,38.0,English,USA,R,6500000.0,1988.0,5.8,1.85,624
3600,Color,Fred Savage,52.0,89.0,0.0,405.0,484.0,555.0,13235267.0,Comedy|Family,12339,1752,32.0,English,USA,PG,6000000.0,2007.0,2.9,1.85,256
3601,Color,Sammo Kam-Bo Hung,63.0,86.0,472.0,64.0,155.0,472.0,12674183.0,Action|Comedy|Crime,19774,773,70.0,English,Hong Kong,PG-13,41280976.73635523,1997.0,6.2,2.35,355
3602,Color,Christopher Guest,97.0,91.0,378.0,345.0,378.0,658.0,17508936.0,Comedy|Music,22408,1660,272.0,English,USA,PG-13,41280976.73635523,2003.0,7.3,1.85,0
3603,Color,Donald Petrie,34.0,104.0,80.0,658.0,960.0,8000.0,12793213.0,Comedy|Drama|Romance,18286,10430,73.0,English,USA,R,6000000.0,1988.0,6.2,1.85,0
3605,Color,Peter Howitt,88.0,99.0,29.0,161.0,427.0,711.0,11883495.0,Comedy|Drama|Fantasy|Romance,52805,1462,278.0,English,UK,R,9000000.0,1998.0,6.8,1.85,0
3606,Color,Rusty Cundieff,25.0,98.0,38.0,360.0,475.0,1000.0,11797927.0,Comedy|Horror|Thriller,4582,3221,52.0,English,USA,R,6000000.0,1995.0,6.1,1.85,985
3607,Color,Kevin Macdonald,252.0,121.0,162.0,25.0,149.0,1000.0,17605861.0,Biography|Drama|History|Thriller,145580,1184,351.0,English,UK,R,6000000.0,2006.0,7.7,2.35,0
3608,Color,Dominique Othenin-Girard,137.0,96.0,2.0,120.0,256.0,742.0,11642254.0,Horror|Thriller,22929,1308,287.0,English,USA,X,3000000.0,1989.0,5.2,1.85,926
3609,Color,Richard Linklater,231.0,99.0,0.0,84.0,106.0,11000.0,9203192.0,Comedy|Crime|Drama,45396,11328,136.0,English,USA,PG-13,5000000.0,2011.0,6.8,1.85,15000
3611,Color,Ed Harris,115.0,122.0,0.0,221.0,394.0,697.0,8596914.0,Biography|Drama,23023,1517,148.0,English,USA,R,6000000.0,2000.0,7.0,1.85,0
3612,Color,Risa Bramon Garcia,67.0,101.0,112.0,612.0,744.0,1000.0,6851636.0,Comedy|Drama|Romance,13010,2697,182.0,English,USA,R,6000000.0,1999.0,5.9,1.85,0
3613,Color,Brian Klugman,216.0,102.0,49.0,10000.0,14000.0,24000.0,11434867.0,Drama|Mystery|Romance|Thriller,59637,51355,130.0,English,USA,PG-13,6000000.0,2012.0,7.1,1.85,21000
3614,Color,Matt Piedmont,133.0,84.0,4.0,546.0,806.0,8000.0,5895238.0,Comedy|Western,17169,10123,70.0,Spanish,USA,R,6000000.0,2012.0,5.5,2.35,9000
3615,Color,Raymond De Felitta,149.0,104.0,20.0,130.0,591.0,3000.0,6670712.0,Comedy|Drama,27301,3825,101.0,English,USA,PG-13,6000000.0,2009.0,7.4,1.85,0
3616,Color,John Michael McDonagh,261.0,96.0,51.0,28.0,482.0,3000.0,5359774.0,Comedy|Crime|Thriller,64794,3569,131.0,English,Ireland,R,6000000.0,2011.0,7.3,2.35,17000
3617,Color,Deb Hagan,42.0,94.0,0.0,664.0,1000.0,1000.0,4693919.0,Comedy,11011,4484,78.0,English,USA,R,6500000.0,2008.0,4.6,1.85,422
3618,Color,Sofia Coppola,152.0,90.0,0.0,826.0,899.0,4000.0,4859475.0,Drama|Romance,116910,7103,520.0,English,USA,R,6000000.0,1999.0,7.2,1.85,0
3619,Color,Mark Herman,64.0,97.0,39.0,286.0,497.0,1000.0,4595000.0,Comedy|Drama|Music|Romance,13892,2103,160.0,English,UK,R,41280976.73635523,1998.0,7.0,1.85,915
3620,Color,Zach Cregger,76.0,90.0,138.0,263.0,308.0,373.0,4542775.0,Comedy|Romance,18313,1831,73.0,English,USA,R,6000000.0,2009.0,5.1,1.85,985
3621,Color,Zach Braff,149.0,106.0,0.0,379.0,1000.0,17000.0,3588432.0,Comedy|Drama,29341,18947,93.0,English,USA,R,6000000.0,2014.0,6.7,2.35,0
3622,Color,Mark Tarlov,35.0,96.0,3.0,353.0,812.0,4000.0,4394936.0,Comedy|Drama|Fantasy|Romance,11439,5668,190.0,English,Germany,PG-13,6000000.0,1999.0,5.3,2.35,901
3624,Color,John Cameron Mitchell,108.0,95.0,263.0,179.0,261.0,263.0,3029081.0,Comedy|Drama|Music|Musical,26300,993,231.0,English,USA,R,6000000.0,2001.0,7.8,1.85,0
3625,Color,Sheldon Lettich,17.0,99.0,23.0,82.0,91.0,97.0,3273588.0,Action|Drama,4195,382,50.0,English,USA,PG-13,6000000.0,1993.0,6.7,1.85,0
3627,Color,Billy Ray,129.0,99.0,53.0,491.0,3000.0,4000.0,2207975.0,Drama|History,28855,8297,190.0,English,USA,PG-13,6000000.0,2003.0,7.2,2.35,0
3628,Color,David Atkins,84.0,95.0,8.0,15.0,230.0,244.0,2025238.0,Comedy|Crime|Drama|Thriller,9589,489,105.0,English,USA,R,6000000.0,2001.0,5.8,1.85,289
3629,Color,Patrick Stettner,61.0,84.0,5.0,152.0,257.0,944.0,1028337.0,Drama|Thriller,3413,1407,78.0,English,USA,R,41280976.73635523,2001.0,6.4,1.85,29
3630,Color,Sam Peckinpah,147.0,144.0,541.0,242.0,288.0,682.0,49273374.48434442,Action|Adventure|Western,63192,2379,287.0,English,USA,R,6244087.0,1969.0,8.0,2.35,0
3631,Color,Jonathan Levine,147.0,99.0,129.0,362.0,617.0,976.0,2077046.0,Comedy|Drama|Romance,27266,2748,75.0,English,USA,R,6000000.0,2008.0,7.0,2.35,0
3632, Black and White,Michael Crichton,23.0,110.0,735.0,20.0,34.0,187.0,49273374.48434442,Adventure|Crime|Drama|Thriller,11623,297,50.0,English,UK,PG,6000000.0,1979.0,7.0,1.85,643
3633,Color,Lynne Ramsay,75.0,97.0,159.0,53.0,104.0,631.0,267194.0,Drama,6906,841,111.0,English,UK,R,41280976.73635523,2002.0,6.7,1.85,605
3634,Color,Sylvio Tabet,17.0,107.0,0.0,284.0,514.0,721.0,869325.0,Action|Adventure|Fantasy|Sci-Fi,2281,2000,16.0,English,USA,PG-13,6000000.0,1991.0,3.8,1.85,125
3635,Color,Rick Bieber,16.0,90.0,11.0,316.0,529.0,767.0,399611.0,Biography|Drama|Sport,1245,2370,29.0,English,USA,PG,6000000.0,2010.0,5.7,1.85,0
3636,Color,Claude Chabrol,60.0,104.0,324.0,27.0,67.0,173.0,181798.0,Drama,2591,282,36.0,French,France,R,41280976.73635523,2003.0,6.6,1.66,52
3637,Color,Shana Feste,63.0,96.0,19.0,71.0,943.0,1000.0,115862.0,Drama|Romance,7394,2163,50.0,English,USA,R,6000000.0,2009.0,6.7,2.35,0
3639,Color,Joey Lauren Adams,36.0,97.0,781.0,90.0,206.0,596.0,117560.0,Drama|Romance,2330,1081,29.0,English,USA,R,6000000.0,2006.0,6.2,1.85,224
3640,Color,Peter Cattaneo,47.0,107.0,11.0,419.0,766.0,773.0,54606.0,Comedy|Crime|Romance,1940,2440,34.0,English,UK,PG-13,6000000.0,2001.0,6.2,2.35,30
3641,Color,Fred Zinnemann,38.0,117.0,160.0,898.0,949.0,11000.0,49273374.48434442,Drama,6454,15604,44.0,English,USA,PG,7840000.0,1977.0,7.4,1.85,733
3642,Color,S.R. Bindler,26.0,85.0,0.0,499.0,826.0,11000.0,36497.0,Comedy,7367,14599,37.0,English,USA,R,6000000.0,2008.0,4.7,1.85,850
3643, Black and White,Tony Kaye,47.0,152.0,194.0,0.0,2.0,103.0,23807.0,Documentary,2143,105,29.0,English,USA,Unrated,41280976.73635523,2006.0,8.3,2.108651610017889,570
3644,Color,Greg Marcks,68.0,85.0,9.0,407.0,618.0,861.0,49273374.48434442,Comedy|Crime|Drama,38273,2200,133.0,English,USA,R,6000000.0,2003.0,7.2,1.85,0
3645,Color,Perry Lang,19.0,76.0,17.0,259.0,472.0,636.0,49273374.48434442,Action|Drama|Thriller,2989,2152,38.0,English,USA,R,8600000.0,1994.0,5.8,2.35,176
3646,Color,Jake Goldberger,39.0,87.0,2.0,99.0,521.0,592.0,49273374.48434442,Drama|Mystery|Thriller,2050,1227,17.0,English,USA,R,41280976.73635523,2009.0,5.9,1.85,275
3647,Color,Stefan Ruzowitzky,162.0,95.0,24.0,874.0,10000.0,16000.0,65804.0,Crime|Drama|Thriller,32512,27575,86.0,English,USA,R,12000000.0,2012.0,6.3,2.35,0
3648,Color,Vic Sarin,37.0,101.0,24.0,130.0,767.0,933.0,49273374.48434442,Drama|Family,1696,1940,19.0,English,Canada,PG,6000000.0,2009.0,7.2,2.35,1000
3649,Color,William Kaufman,26.0,90.0,58.0,787.0,816.0,848.0,49273374.48434442,Action|Thriller,10196,3469,39.0,English,USA,R,6000000.0,2011.0,5.4,1.85,0
3651,Color,David Cronenberg,179.0,89.0,0.0,15.0,20.0,391.0,49273374.48434442,Horror|Mystery|Sci-Fi|Thriller,60522,477,228.0,English,Canada,R,5952000.0,1983.0,7.3,1.85,0
3652,Color,Cédric Klapisch,88.0,111.0,82.0,269.0,447.0,809.0,3895664.0,Comedy|Drama,34383,1858,149.0,French,France,R,5300000.0,2002.0,7.3,1.85,0
3653,Color,Kate Barker-Froyland,43.0,86.0,4.0,444.0,485.0,11000.0,20200.0,Drama|Music,6797,12772,21.0,English,USA,PG-13,6000000.0,2014.0,5.8,2.108651610017889,0
3654,Color,Barbet Schroeder,136.0,115.0,58.0,400.0,455.0,33000.0,31874869.0,Crime|Mystery|Thriller,43575,34605,302.0,English,USA,R,50000000.0,2002.0,6.1,1.85,0
3655,Color,Martin Koolhoven,111.0,103.0,12.0,19.0,20.0,163.0,542860.0,Drama|History|War,9230,219,37.0,Dutch,Netherlands,R,4000000.0,2008.0,7.1,2.35,0
3657, Black and White,John Frankenheimer,64.0,133.0,287.0,28.0,94.0,343.0,49273374.48434442,Thriller|War,10119,502,124.0,English,France,Unrated,6700000.0,1964.0,7.9,1.66,0
3658,Color,Christopher M. Bessette,6.0,88.0,0.0,57.0,323.0,978.0,15059.0,Drama|Thriller,748,1443,8.0,English,USA,PG-13,41280976.73635523,2012.0,5.4,2.35,543
3659,Color,Prachya Pinkaew,112.0,111.0,64.0,380.0,635.0,778.0,11905519.0,Action|Crime|Drama|Thriller,30210,2205,214.0,Thai,Thailand,R,200000000.0,2005.0,7.1,1.85,0
3660,Color,Gary Sinyor,12.0,94.0,0.0,136.0,338.0,722.0,69582.0,Comedy,867,1477,21.0,English,UK,R,41280976.73635523,1998.0,6.4,1.85,109
3662,Color,Gurinder Chadha,161.0,112.0,98.0,397.0,528.0,883.0,32541719.0,Comedy|Drama|Romance|Sport,89806,2201,438.0,English,UK,PG-13,3500159.0,2002.0,6.7,1.85,0
3663,Color,John Sayles,68.0,141.0,407.0,501.0,659.0,688.0,3064356.0,Drama|Romance,3433,2584,81.0,English,USA,PG-13,5600000.0,2002.0,6.9,1.85,160
3664,Color,Preston A. Whitmore II,25.0,95.0,17.0,255.0,378.0,592.0,7009668.0,Action|Sport,8707,2000,36.0,English,USA,PG-13,5600000.0,2006.0,2.1,1.85,244
3665,Color,Ashish R. Mohan,23.0,141.0,2.0,61.0,284.0,634.0,352684.0,Action|Comedy,4633,1065,31.0,Hindi,India,Not Rated,41280976.73635523,2012.0,4.3,2.108651610017889,365
3666,Color,Jaume Balagueró,222.0,85.0,57.0,6.0,9.0,37.0,27024.0,Horror,55597,73,148.0,Spanish,Spain,R,5600000.0,2009.0,6.6,1.85,4000
3667,Color,Stewart Raffill,9.0,105.0,12.0,10.0,11.0,25.0,531806.0,Musical,548,72,6.0,English,USA,PG,41280976.73635523,2010.0,3.4,2.108651610017889,277
3668,Color,George Roy Hill,119.0,129.0,131.0,417.0,559.0,1000.0,159600000.0,Comedy|Crime|Drama,175607,2387,252.0,English,USA,PG,5500000.0,1973.0,8.3,1.85,0
3669,Color,Hugh Hudson,90.0,125.0,46.0,249.0,303.0,368.0,58800000.0,Biography|Drama|Sport,40511,1651,213.0,English,UK,PG,5500000.0,1981.0,7.2,1.85,0
3670,Color,Darren Grant,62.0,116.0,0.0,476.0,637.0,907.0,50382128.0,Comedy|Drama|Romance,10472,2723,202.0,English,USA,PG-13,5500000.0,2005.0,5.6,1.85,0
3671,Color,Scott Hicks,71.0,105.0,96.0,35.0,294.0,509.0,35811509.0,Biography|Drama|Music|Romance,43013,888,104.0,English,Australia,PG-13,5500000.0,1996.0,7.7,1.85,0
3672,Color,Joseph Gordon-Levitt,364.0,90.0,23000.0,694.0,19000.0,23000.0,24475193.0,Comedy|Drama|Romance,190494,44265,314.0,English,USA,R,3000000.0,2013.0,6.6,2.35,33000
3673,Color,Clint Eastwood,72.0,105.0,16000.0,258.0,742.0,16000.0,49273374.48434442,Mystery|Western,36381,17599,169.0,English,USA,R,5500000.0,1973.0,7.6,2.35,0
3674,Color,Terry Zwigoff,122.0,111.0,72.0,722.0,12000.0,19000.0,6200756.0,Comedy|Drama,96129,34106,488.0,English,USA,R,7000000.0,2001.0,7.4,1.85,5000
3675,Color,Richard Eyre,100.0,91.0,14.0,548.0,1000.0,14000.0,1292119.0,Biography|Drama|Romance,14786,16768,144.0,English,UK,R,5500000.0,2001.0,7.1,1.85,0
3676,Color,William Sachs,24.0,95.0,14.0,60.0,110.0,113.0,49273374.48434442,Comedy|Sci-Fi,1955,396,44.0,English,USA,R,41280976.73635523,1980.0,3.4,2.35,438
3677,Color,Christophe Barratier,112.0,97.0,25.0,57.0,86.0,517.0,3629758.0,Drama|Music,44151,745,110.0,French,France,PG-13,5500000.0,2004.0,7.9,2.35,0
3678,Color,Émile Gaudreault,67.0,92.0,9.0,71.0,210.0,636.0,6239558.0,Comedy|Drama,5548,1033,67.0,English,Canada,R,5000000.0,2003.0,6.7,1.85,352
3679,Color,James Cox,91.0,104.0,10.0,93.0,436.0,715.0,1056102.0,Crime|Drama|Mystery|Thriller,18792,1315,153.0,English,USA,R,5000000.0,2003.0,6.6,1.85,1000
3680,Color,Spike Lee,103.0,120.0,0.0,388.0,652.0,782.0,27545445.0,Drama,59524,2892,418.0,English,USA,R,6500000.0,1989.0,7.9,1.85,0
3681,Color,James Toback,27.0,99.0,56.0,781.0,902.0,4000.0,56007.0,Comedy|Crime|Drama|Romance|Thriller,3754,6776,69.0,English,USA,R,5500000.0,2001.0,4.9,2.35,113
3682,Color,Aki Kaurismäki,205.0,93.0,592.0,36.0,67.0,232.0,611709.0,Comedy|Drama,15267,391,41.0,French,Finland,Not Rated,3850000.0,2011.0,7.2,1.85,0
3683,Color,Gaspar Noé,192.0,99.0,929.0,9.0,46.0,56.0,753501.0,Crime|Drama|Mystery|Thriller,87244,118,664.0,French,France,Not Rated,41280976.73635523,2002.0,7.4,2.35,13000
3684,Color,Hitoshi Matsumoto,72.0,99.0,17.0,16.0,17.0,31.0,22770.0,Comedy|Drama,1658,81,12.0,Japanese,Japan,Unrated,5500000.0,2013.0,6.1,1.85,543
3685,Color,Rakeysh Omprakash Mehra,33.0,157.0,85.0,199.0,227.0,397.0,2197331.0,Comedy|Drama|History|Romance,70233,1519,321.0,Hindi,India,Not Rated,41280976.73635523,2006.0,8.4,2.35,0
3687,Color,George Ratliff,48.0,96.0,3.0,38.0,39.0,472.0,27445.0,Action|Comedy|Drama|Thriller,3788,561,31.0,English,USA,R,9000000.0,2011.0,5.3,1.85,1000
3688,Color,David Wain,65.0,96.0,136.0,139.0,543.0,4000.0,766487.0,Comedy|Romance,15315,4883,117.0,English,USA,R,5250000.0,2007.0,5.0,1.85,915
3689,Color,Shane Meadows,29.0,90.0,222.0,222.0,680.0,5000.0,18434.0,Comedy|Drama,4471,6111,47.0,English,UK,R,41280976.73635523,1999.0,7.7,1.85,484
3690,Color,Morten Tyldum,284.0,100.0,77.0,27.0,52.0,286.0,1196752.0,Crime|Drama|Thriller,79353,385,121.0,Norwegian,Norway,R,30300000.0,2011.0,7.6,2.39,23000
3691,Color,Jon Wright,187.0,94.0,4.0,114.0,567.0,796.0,49273374.48434442,Comedy|Horror|Sci-Fi|Thriller,13227,1832,70.0,English,UK,Not Rated,4000000.0,2012.0,6.3,2.35,11000
3692,Color,Michael McGowan,47.0,98.0,12.0,149.0,259.0,393.0,795126.0,Comedy|Drama|Sport,4976,955,52.0,English,Canada,PG-13,6000000.0,2004.0,7.6,1.85,989
3693,Color,Liv Ullmann,88.0,129.0,440.0,0.0,0.0,631.0,49273374.48434442,Drama|Romance,2894,631,14.0,English,Norway,PG-13,5500000.0,2014.0,5.6,2.108651610017889,0
3694,Color,Jeannot Szwarc,41.0,103.0,82.0,32.0,191.0,208.0,49273374.48434442,Drama|Fantasy|Romance,21049,454,249.0,English,USA,PG,5100000.0,1980.0,7.3,1.85,0
3695,Color,Rohan Sippy,24.0,128.0,4.0,47.0,282.0,374.0,563699.0,Action|Crime|Drama|Thriller,3266,787,27.0,Hindi,India,R,41280976.73635523,2011.0,6.2,2.108651610017889,421
3696,Color,James Wan,318.0,106.0,0.0,482.0,618.0,852.0,83574831.0,Fantasy|Horror|Thriller,109214,2975,269.0,English,USA,PG-13,5000000.0,2013.0,6.6,2.35,35000
3697,Color,Darren Lynn Bousman,250.0,95.0,163.0,651.0,654.0,1000.0,87025093.0,Horror|Mystery,188679,4134,864.0,English,USA,R,4000000.0,2005.0,6.6,1.85,0
3698,Color,Dan Trachtenberg,411.0,104.0,16.0,82.0,338.0,14000.0,71897215.0,Drama|Horror|Mystery|Sci-Fi|Thriller,126893,14504,440.0,English,USA,PG-13,15000000.0,2016.0,7.3,2.35,33000
3699,Color,Jeff Tremaine,106.0,87.0,79.0,218.0,362.0,608.0,64267897.0,Comedy|Documentary,67992,1770,327.0,English,USA,R,5000000.0,2002.0,6.6,1.85,0
3700,Color,David F. Sandberg,159.0,81.0,26.0,300.0,509.0,2000.0,56536016.0,Horror,13523,3344,95.0,English,USA,PG-13,4900000.0,2016.0,6.9,2.35,0
3701,Color,Henry Joost,251.0,94.0,24.0,434.0,438.0,581.0,104007828.0,Horror,76828,2371,314.0,English,USA,R,5000000.0,2011.0,5.8,1.85,24000
3702,Color,Stiles White,183.0,89.0,10.0,704.0,707.0,852.0,50820940.0,Fantasy|Horror,31915,5056,159.0,English,USA,PG-13,5000000.0,2014.0,4.4,2.35,18000
3703,Color,Chuck Russell,131.0,88.0,55.0,150.0,449.0,506.0,44793200.0,Action|Fantasy|Horror|Thriller,49820,1584,311.0,English,USA,X,4500000.0,1987.0,6.6,1.85,0
3704,Color,Joel Edgerton,297.0,108.0,0.0,458.0,562.0,1000.0,43771291.0,Mystery|Thriller,79916,3215,279.0,English,USA,R,5000000.0,2015.0,7.1,2.35,15000
3705,Color,Eugenio Derbez,41.0,115.0,399.0,83.0,89.0,399.0,44456509.0,Comedy|Drama,22105,688,81.0,Spanish,Mexico,PG-13,5000000.0,2013.0,7.6,1.85,14000
3706,Color,Henry Joost,248.0,96.0,24.0,113.0,119.0,235.0,53884821.0,Horror,51204,799,247.0,English,USA,R,5000000.0,2012.0,4.6,1.85,26000
3707,Color,Henry Koster,42.0,135.0,28.0,275.0,422.0,726.0,36000000.0,Drama|History,6359,1920,69.0,English,USA,Unrated,5000000.0,1953.0,6.8,2.2,0
3708,Color,Blake Edwards,33.0,113.0,688.0,80.0,278.0,462.0,49273374.48434442,Comedy|Crime|Mystery,19596,971,73.0,English,UK,G,5000000.0,1975.0,7.1,2.35,620
3709,Color,Rachel Talalay,91.0,93.0,54.0,581.0,618.0,40000.0,34872293.0,Comedy|Fantasy|Horror|Thriller,30765,42002,252.0,English,USA,R,8500000.0,1991.0,4.9,1.85,963
3710,Color,Patty Jenkins,185.0,109.0,260.0,592.0,844.0,9000.0,34468224.0,Biography|Crime|Drama|Thriller,105568,11736,533.0,English,USA,R,4500000.0,2003.0,7.3,1.85,0
3711,Color,Richard Fleischer,69.0,127.0,130.0,51.0,53.0,617.0,49273374.48434442,Adventure|Drama|Family|Fantasy|Sci-Fi,22123,799,108.0,English,USA,Approved,5000000.0,1954.0,7.2,1.37,0
3712,Color,Christopher Landon,220.0,101.0,52.0,332.0,358.0,510.0,32453345.0,Fantasy|Horror|Thriller,31791,2161,155.0,English,USA,R,5000000.0,2014.0,5.0,1.78,10000
3713, Black and White,David Lynch,117.0,124.0,0.0,452.0,754.0,12000.0,49273374.48434442,Biography|Drama,161972,13864,356.0,English,USA,PG,5000000.0,1980.0,8.2,2.35,9000
3714,Color,Jean-Marc Vallée,471.0,117.0,212.0,896.0,3000.0,11000.0,27296514.0,Biography|Drama,326494,17738,340.0,English,USA,R,5000000.0,2013.0,8.0,2.35,65000
3715,Color,David Gelb,152.0,83.0,26.0,801.0,830.0,10000.0,25799043.0,Horror|Sci-Fi|Thriller,28513,11771,126.0,English,USA,PG-13,3300000.0,2015.0,5.2,2.35,0
3716, Black and White,Christopher Nolan,274.0,113.0,22000.0,379.0,651.0,716.0,25530884.0,Mystery|Thriller,845580,1997,2067.0,English,USA,R,9000000.0,2000.0,8.5,2.35,40000
3717,Color,Mike Flanagan,336.0,104.0,59.0,202.0,407.0,972.0,27689474.0,Horror|Mystery,85688,2071,339.0,English,USA,R,5000000.0,2013.0,6.5,2.35,23000
3718, Black and White,Kevin Smith,174.0,97.0,0.0,657.0,898.0,1000.0,24138847.0,Comedy,114797,2990,472.0,English,USA,R,5000000.0,2006.0,7.4,1.85,0
3719,Color,Stephen Daldry,151.0,110.0,335.0,34.0,203.0,838.0,21994911.0,Drama|Music,98354,1122,433.0,English,UK,R,5000000.0,2000.0,7.7,1.85,0
3720,Color,Nat Faxon,276.0,103.0,214.0,424.0,468.0,7000.0,21501098.0,Comedy|Drama,115813,8375,216.0,English,USA,PG-13,5000000.0,2013.0,7.4,1.85,22000
3721,Color,George Jackson,12.0,94.0,0.0,287.0,413.0,901.0,19281235.0,Comedy|Drama|Music|Romance,3571,2523,11.0,English,USA,R,5000000.0,1991.0,5.1,1.85,232
3722,Color,George Miller,18.0,102.0,18.0,75.0,155.0,492.0,49273374.48434442,Adventure|Drama|Family|Romance|Western,5894,854,56.0,English,Australia,PG,3500000.0,1982.0,7.3,2.35,0
3723,Color,Maurice Joyce,28.0,77.0,0.0,73.0,804.0,2000.0,19421271.0,Animation|Comedy|Family,2448,2908,18.0,English,USA,G,5000000.0,1999.0,5.0,1.33,122
3724,Color,Robert Duvall,95.0,134.0,3000.0,77.0,130.0,205.0,20733485.0,Drama,11622,428,157.0,English,USA,PG-13,5000000.0,1997.0,7.2,1.85,1000
3725,Color,Frank Perry,74.0,129.0,24.0,157.0,485.0,977.0,49273374.48434442,Biography|Drama,10564,2014,161.0,English,USA,R,5000000.0,1981.0,6.7,1.85,0
3726,Color,Jesse Peretz,179.0,90.0,37.0,1000.0,3000.0,11000.0,24809547.0,Comedy|Drama,74875,15710,115.0,English,USA,R,5000000.0,2011.0,6.4,1.85,11000
3727,Color,Stephen Hopkins,125.0,134.0,81.0,388.0,845.0,882.0,19097994.0,Biography|Drama|Sport,11744,2410,49.0,English,Canada,PG-13,41280976.73635523,2016.0,7.1,2.35,0
3728,Color,Ice Cube,22.0,104.0,0.0,498.0,597.0,1000.0,23031390.0,Comedy|Drama,4345,2868,26.0,English,USA,R,4500000.0,1998.0,5.6,1.85,575
3729,Color,Tim Blake Nelson,92.0,95.0,596.0,697.0,835.0,1000.0,16017403.0,Drama|Romance|Thriller,17333,3300,153.0,English,USA,R,5000000.0,2001.0,6.2,1.85,0
3730,Color,John Erick Dowdle,196.0,93.0,66.0,161.0,200.0,1000.0,21197315.0,Horror|Mystery|Thriller,49948,1410,211.0,English,USA,R,5000000.0,2014.0,6.1,1.85,14000
3731,Color,Bille Woodruff,9.0,106.0,23.0,467.0,694.0,1000.0,17382982.0,Drama|Thriller,5975,2840,33.0,Spanish,USA,R,5000000.0,2014.0,5.2,1.85,0
3732,Color,Kasi Lemmons,31.0,109.0,148.0,426.0,434.0,2000.0,14821531.0,Drama,6915,3843,209.0,English,USA,R,6000000.0,1997.0,7.3,1.85,599
3733,Color,Richard Glatzer,309.0,101.0,25.0,423.0,2000.0,17000.0,18656400.0,Drama,86077,19673,195.0,English,USA,PG-13,5000000.0,2014.0,7.5,1.85,45000
3734,Color,Michael Curtiz,15.0,139.0,345.0,422.0,440.0,535.0,49273374.48434442,Drama|History,2498,2112,67.0,English,USA,Approved,5000000.0,1954.0,6.6,2.55,376
3735,Color,Bruce Malmuth,36.0,99.0,6.0,142.0,970.0,13000.0,49273374.48434442,Action|Crime|Thriller,12519,14306,107.0,English,USA,R,5000000.0,1981.0,6.4,1.85,0
3736,Color,Rob Hedden,129.0,100.0,6.0,65.0,120.0,935.0,14343976.0,Adventure|Horror,22961,1327,291.0,English,USA,R,5000000.0,1989.0,4.5,1.85,1000
3737,Color,Joel Zwick,168.0,95.0,38.0,249.0,312.0,567.0,241437427.0,Comedy|Family|Romance,102071,1495,756.0,English,USA,PG,5000000.0,2002.0,6.6,1.85,5000
3738,Color,Harmony Korine,444.0,94.0,520.0,192.0,892.0,11000.0,14123773.0,Crime|Drama,108683,12306,561.0,English,USA,R,5000000.0,2012.0,5.3,2.35,25000
3739,Color,Joe Chappelle,123.0,93.0,13.0,141.0,152.0,742.0,15126948.0,Horror|Thriller,20815,1227,335.0,English,USA,R,5000000.0,1995.0,4.9,1.85,0
